"Concavity","Dimensionality","SNR","IP (mm)","ST (mm)","Step (pixels)","Fitting order","Curvature, true (m-1)","Curvature, est. (m-1)","Curvature, std.","Length, true (mm)","Length, est. (mm)","Length, std.","Pennation, true (deg)","Pennation, est. (deg)","Pennation, std.","Nq","N0"
-1,2,39,1,6,0.75,3,9.74,10.5011970117126,3.08984541996386,63.84033203125,59.4428820178434,10.6814085593944,21.5869770685832,19.9306935364914,2.61480113689234,11556,12096
-1,2,39,1,6,0.75,3,13.475,14.0844219042656,2.92726465992316,55.600341796875,51.8160470185189,9.07071645263529,25.138325881958,23.1686120953491,3.16760175581701,11633,12096
1,3,39,1,6,0.75,3,1.997,6.26293699362243,5.33896801250969,76.2267227172852,58.3161607434742,21.1265624410251,24.7426647186279,24.6401070350228,1.98170855910184,8930,9072
1,3,39,1,6,0.75,3,5.925,9.19434396929734,5.68167221990001,72.0386276245117,54.3489717556054,21.459200294326,29.3488041559855,29.270793367073,2.28058272201579,8967,9072
1,3,39,1,6,0.75,3,9.74,12.1688370660667,5.37506916188938,63.3940315246582,50.5162965796648,18.6677556626544,35.318489519755,34.7814900170015,2.46306111263682,8971,9072
1,3,39,1,6,0.75,3,13.475,15.3188769461987,4.67674772448224,55.0172882080078,45.8947785123739,15.1658884637211,41.5925830841064,40.809758698473,2.53147494757842,8903,9072
-1,3,39,1,6,0.75,3,1.997,5.61806250252179,4.72870657626943,76.2347106933594,60.5347755960788,19.0910034535817,21.7612741470337,21.1686256119393,2.01959163167658,8861,9072
-1,3,39,1,6,0.75,3,5.925,7.84001509739357,3.82320443934584,72.1945343017578,59.9781842964169,16.0408893418322,20.9595585505168,19.671076127664,2.29331612025363,8724,9072
-1,3,39,1,6,0.75,3,9.74,10.9295611158414,3.53868668346157,63.8085746765137,55.8546424632677,12.4803374035612,23.1213272730509,21.5724051970528,2.49485828455228,8741,9072
-1,3,39,1,6,0.75,3,13.475,14.23946422041,2.81659906060538,55.5586280822754,51.1313101020785,8.72553898476082,26.9262369155884,25.267960006983,2.54302662514401,8816,9072
1,2,39,1.5,4.5,0.75,3,1.997,4.05599065369061,2.85204926483812,76.2246170043945,72.261354795137,11.2190343543967,25.4009402275085,25.2920857962767,1.90538105524684,12186,12331
1,2,39,1.5,4.5,0.75,3,5.925,6.90579487085634,2.82828973289106,71.9571914672852,68.4544938608617,10.9759891975995,31.6063610076904,30.4481116260138,2.06232319549327,12277,12588
1,2,39,1.5,4.5,0.75,3,9.74,10.3974603883853,2.71070729427297,63.1066627502441,60.9579505721696,9.03535347535957,38.9743754386902,36.9694055868025,2.26225774056377,12238,12578
1,2,39,1.5,4.5,0.75,3,13.475,13.7090467571559,2.15089931625195,54.6583251953125,54.0275642676639,5.17409266266696,46.2719604492188,43.4668303335887,2.22035430963062,12042,12600
-1,2,39,1.5,4.5,0.75,3,1.997,4.37197521998863,3.60272738917047,76.2356491088867,70.6041672935959,12.9212202987584,21.2540165901184,21.2835078894402,1.9919547606877,12100,12534
-1,2,39,1.5,4.5,0.75,3,5.925,7.18674357858652,3.19289166714814,72.2086029052734,66.4050403175443,11.4577683461964,19.8600324630737,19.3135624577312,2.40112590653197,11998,12586
-1,2,39,1.5,4.5,0.75,3,9.74,10.4923061824306,2.50349187081614,63.8382225036621,58.9030008023385,9.09323558143476,21.7307325363159,20.8936890374032,2.73467750721923,11992,12589
-1,2,39,1.5,4.5,0.75,3,13.475,14.0615338428355,2.55400975111363,55.5977630615234,51.9167608508591,7.01213146208395,25.3109040260315,24.2922849212993,2.91423259630663,12100,12598
1,3,39,1.5,4.5,0.75,3,1.997,4.86470574849391,3.20693457399517,76.2266235351562,65.6959512035925,14.3460013060362,24.7172027587891,24.6777037667409,1.88156983552163,7509,7560
1,3,39,1.5,4.5,0.75,3,5.925,7.49066209657734,3.05352698035005,72.0377960205078,62.1626808524227,13.8051561591352,29.2794438362122,28.9942599981187,2.00376279221352,7486,7560
1,3,39,1.5,4.5,0.75,3,9.74,10.6954284819005,2.71943636527772,63.392463684082,57.276336121776,10.9955346141222,35.2218529701233,34.3046247922143,2.03361643763754,7476,7560
1,3,39,1.5,4.5,0.75,3,13.475,14.0166755486504,2.3856637438805,55.0152473449707,53.3708058255469,6.58709613297026,41.4822465896606,39.8795180197035,2.06638800457426,7478,7560
-1,3,39,1.5,4.5,0.75,3,1.997,4.77037894701163,3.15669721893065,76.2345962524414,66.4926949939728,13.1301797729861,21.7870970726013,21.846629706955,1.94000400926093,7500,7560
-1,3,39,1.5,4.5,0.75,3,5.925,7.37345163927098,3.32743070501608,72.1936645507812,64.3605163499319,11.9881806231001,21.0328273773193,20.6061336754945,2.21689426697879,7385,7560
-1,3,39,1.5,4.5,0.75,3,9.74,10.7163737353475,2.97774371967099,63.8068504333496,59.3521628951717,8.53986421669129,23.2287516593933,22.690589491449,2.4523078156753,7404,7560
-1,3,39,1.5,4.5,0.75,3,13.475,14.0042956093189,2.61158104414689,55.556468963623,53.0478114350261,5.88942067237976,27.057458114624,26.7034369150456,2.65275898648935,7444,7560
1,2,39,1.5,6,0.75,3,1.997,4.39410680592935,3.4378622242442,76.2246170043945,71.6204046537147,13.5528639182984,25.4009402275085,25.0724761051234,2.05141179318486,7490,7560
1,2,39,1.5,6,0.75,3,5.925,7.04416912648345,3.28344557332604,71.9571914672852,68.8472886082947,12.4030474534956,31.6063610076904,30.3134290761315,2.27062155457577,7442,7560
1,2,39,1.5,6,0.75,3,9.74,10.256263151545,2.09495290549164,63.1066627502441,61.5638605603463,8.52102367567545,38.9743754386902,36.7742267646513,2.27781503432219,7454,7560
1,2,39,1.5,6,0.75,3,13.475,13.6491790036115,2.07594548049839,54.6583251953125,54.3874427222506,5.75311904677061,46.2719604492188,43.2851508609174,2.23730869708794,7361,7560
-1,2,39,1.5,6,0.75,3,1.997,4.30033236403292,3.09131704112446,76.2356491088867,71.5653673345842,12.7562355300237,21.2540165901184,21.0673136474947,1.99080512777874,7329,7560
-1,2,39,1.5,6,0.75,3,5.925,7.27187789453086,3.27391723805304,72.2086029052734,66.6346156879809,11.8579927619325,19.8600324630737,19.1502694624846,2.39263319759009,7338,7560
-1,2,39,1.5,6,0.75,3,9.74,10.6991535322635,3.00579496149222,63.8382225036621,58.8151710664974,10.378920519113,21.7307325363159,20.6141431941739,2.96692792853427,7335,7560
-1,2,39,1.5,6,0.75,3,13.475,14.1292180885069,3.14951516347518,55.5977630615234,51.949902625837,7.02043090231365,25.3109040260315,24.3062968963595,3.23592632538073,7339,7560
1,3,39,1.5,6,0.75,3,1.997,5.10730655345471,3.71485124248056,76.2266235351562,65.7648355514277,14.8840722373093,24.7172027587891,24.4964276293745,1.95524360912378,4474,4536
1,3,39,1.5,6,0.75,3,5.925,7.44413650993743,2.96355074188963,72.0377960205078,62.9331254502269,13.884684375559,29.2794438362122,28.7335664147047,2.06802401377689,4530,4536
1,3,39,1.5,6,0.75,3,9.74,10.5644600686778,2.46537396677655,63.392463684082,57.6712399424176,10.5529793498047,35.2218529701233,34.2065091347947,2.10037376183214,4528,4536
1,3,39,1.5,6,0.75,3,13.475,13.9358864295438,2.56150217864891,55.0152473449707,53.3547474649147,7.34324300599508,41.4822465896606,39.7224414934721,2.10556187955117,4503,4536
-1,3,39,1.5,6,0.75,3,1.997,4.86724135100801,3.56010898967237,76.2345962524414,67.1231035494917,14.0860671191855,21.7870970726013,21.5001389725767,2.12203799550726,4449,4536
-1,3,39,1.5,6,0.75,3,5.925,7.31421846471458,3.12503255043682,72.1936645507812,64.1058401891819,12.8547388817016,21.0328273773193,20.5951850049598,2.27052924805019,4413,4536
-1,3,39,1.5,6,0.75,3,9.74,10.6837611419183,2.63505966660521,63.8068504333496,59.7581684035876,8.53694979193388,23.2287516593933,22.5144561562542,2.64750601620466,4428,4536
-1,3,39,1.5,6,0.75,3,13.475,14.2167364320842,2.81303239000106,55.556468963623,53.0731743980556,7.13933287285078,27.057458114624,26.08612381185,2.88321082372822,4479,4536
1,2,39,1.5,9,0.75,3,1.997,4.70525660708594,3.90425464920869,76.2246170043945,71.5170838332024,13.9416334206545,25.4009402275085,24.9957999695604,2.20713769186386,5008,5040
1,2,39,1.5,9,0.75,3,5.925,7.18605473543342,3.16844056895344,71.9571914672852,69.0867291751105,12.038235200918,31.6063610076904,30.3350036955312,2.26668800049497,4965,5040
1,2,39,1.5,9,0.75,3,9.74,10.4472034079208,2.71238508937106,63.1066627502441,61.3208919074214,9.51032946953177,38.9743754386902,36.7980776343547,2.43109101695975,4970,5040
1,2,39,1.5,9,0.75,3,13.475,13.6989989432386,2.05464245635421,54.6583251953125,54.4346079725231,6.20839258911598,46.2719604492188,43.2798635286764,2.3000768913864,4904,5040
-1,2,39,1.5,9,0.75,3,1.997,4.60595187105669,3.53985287462168,76.2356491088867,71.1194724403277,14.4332701613708,21.2540165901184,20.8124238546693,2.12168940696259,4954,5040
-1,2,39,1.5,9,0.75,3,5.925,7.33533031411994,3.30136738117766,72.2086029052734,66.0284217641595,13.1824771995674,19.8600324630737,19.1689986307847,2.44669022520721,4895,5040
-1,2,39,1.5,9,0.75,3,9.74,10.664564427144,2.87395303548468,63.8382225036621,59.0140881957427,10.5091388432334,21.7307325363159,20.3801823310043,3.02959898741268,4859,5040
-1,2,39,1.5,9,0.75,3,13.475,14.2965151082591,2.70004574733577,55.5977630615234,52.196347603047,7.57818139637533,25.3109040260315,23.9499632633361,3.14520527572261,4966,5040
1,3,39,1.5,9,0.75,3,1.997,5.24244756888106,3.70145001194752,76.2266235351562,65.831782782161,15.2731343294585,24.7172027587891,24.4349636639873,2.24451178014656,3007,3024
1,3,39,1.5,9,0.75,3,5.925,7.53448354314583,3.2160261551454,72.0377960205078,63.8066760494423,14.0557082433433,29.2794438362122,28.6515255157339,2.244518441848,3023,3024
1,3,39,1.5,9,0.75,3,9.74,10.8488954440916,2.86657515171189,63.392463684082,58.010275297475,11.1774961802482,35.2218529701233,34.2280292409734,2.1401647162683,3014,3024
1,3,39,1.5,9,0.75,3,13.475,13.8737778189336,2.61580717357898,55.0152473449707,53.4343102855517,7.64459995727646,41.4822465896606,39.7948837952858,2.25484226586178,3006,3024
-1,3,39,1.5,9,0.75,3,1.997,4.96247345738303,3.39981836453418,76.2345962524414,67.3387889304164,14.0681274261274,21.7870970726013,21.483686732327,2.26287208828117,2906,3024
-1,3,39,1.5,9,0.75,3,5.925,7.35726536397377,2.80154694005486,72.1936645507812,65.8430148667615,11.3255474121543,21.0328273773193,20.3413412373351,2.30017756733453,2944,3024
-1,3,39,1.5,9,0.75,3,9.74,10.5189047682384,2.51706478459177,63.8068504333496,60.1191767355627,8.65688539584525,23.2287516593933,22.229242232877,2.77481153790488,2904,3024
-1,3,39,1.5,9,0.75,3,13.475,14.2864399003334,2.87640775014371,55.556468963623,52.8836200298906,7.6535138800635,27.057458114624,26.0316281555461,2.95990604171658,2940,3024
1,2,39,2,6,0.75,3,1.997,4.38285521743994,2.96906513078181,76.2244644165039,71.7879674304404,12.2219928682257,25.3643746693929,25.0561226855546,2.26804059867598,4521,4536
1,2,39,2,6,0.75,3,5.925,6.92033103788806,2.26430302974901,71.9558563232422,68.5941848810058,10.3690824098099,31.5034338633219,30.3392560998758,2.40672437208224,4494,4536
1,2,39,2,6,0.75,3,9.74,10.1774883123969,2.16047405902411,63.1038665771484,61.3487159596278,7.82300095733076,38.8237103780111,36.5722477613104,2.41533154158839,4498,4536
1,2,39,2,6,0.75,3,13.475,13.5731926481304,2.04709479284837,54.6549186706543,54.255131128185,4.83858559349359,46.0921119689941,43.0896460258151,2.35312760990209,4446,4536
-1,2,39,2,6,0.75,3,1.997,4.88488808082018,4.07332294293965,76.2355117797852,69.3264989649266,14.3094710028029,21.2901784261068,21.4515526973684,2.22090613142508,4449,4536
-1,2,39,2,6,0.75,3,5.925,7.22360276498298,2.48752362301733,72.207275390625,66.0042168367846,10.5976579688471,19.9594223658244,19.8035045322573,2.50880405579097,4363,4536
-1,2,39,2,6,0.75,3,9.74,10.7266859494989,2.78338896399967,63.8354301452637,58.5445648061967,8.39338195959654,21.8730499267578,21.4936480572941,3.00373526858923,4413,4536
-1,2,39,2,6,0.75,3,13.475,13.9947269911201,2.50681194610038,55.5941886901855,51.3953083016995,5.8958480127526,25.4820851008097,25.5117906032793,3.46301405998615,4470,4536
1,3,39,2,6,0.75,3,1.997,4.60443277043104,2.74679607183515,76.2264785766602,68.3901921364466,10.7645913141443,24.6917151133219,24.5937280406952,2.0815386890387,3000,3024
1,3,39,2,6,0.75,3,5.925,7.07880869184131,2.15448198389481,72.0365905761719,65.2096697700574,10.720815379268,29.209487024943,28.7119198567604,2.37751771439032,3011,3024
1,3,39,2,6,0.75,3,9.74,10.5620472426443,2.4249584737362,63.3901214599609,60.126433552299,7.90477404146695,35.1246190388997,33.9783259266018,2.35105594532207,3018,3024
1,3,39,2,6,0.75,3,13.475,13.9640065327587,2.91233978647332,55.0124244689941,54.0333440159791,5.98476823962743,41.3713757832845,39.443040445827,2.28935720782684,2980,3024
-1,3,39,2,6,0.75,3,1.997,4.90430131716291,3.32991483282189,76.2344665527344,68.3517117180923,11.4479015881335,21.8127843221029,21.9008219879263,2.13938940290509,2986,3024
-1,3,39,2,6,0.75,3,5.925,7.18931926109665,2.70681011724247,72.1924819946289,65.3312088681581,10.8696429778506,21.1056358337402,21.0145875375304,2.46377042363516,2977,3024
-1,3,39,2,6,0.75,3,9.74,10.8635396105389,2.7095370037634,63.804573059082,59.6402906775275,8.38681037090822,23.3351327260335,22.9277464031893,2.55739991475266,2983,3024
-1,3,39,2,6,0.75,3,13.475,13.988429889891,2.52334941530238,55.5536041259766,52.4046527725071,6.86202150015999,27.1875573476156,26.8912986345506,2.8923645240088,2969,3024
1,2,39,1.64,5,0.75,3,1.997,4.08053436053404,3.23736913375036,79.8548049926758,75.2485512777309,12.5379640491674,25.3000005420886,25.1296181595528,1.95038960852241,12201,12554
1,2,39,1.64,5,0.75,3,5.925,6.81540842108568,2.62397880319163,77.6475448608398,73.2659659542174,12.8144224019631,31.2833049171849,30.1226297152323,2.22259369836305,12310,12588
1,2,39,1.64,5,0.75,3,9.74,10.1606615418169,2.23400221499067,70.0087661743164,67.2352297033276,10.6578024690609,38.4704540654233,36.1520723949602,2.42017515811929,12245,12583
1,2,39,1.64,5,0.75,3,13.475,13.4424500461047,1.9161517048383,60.5692443847656,59.7176218753545,6.55941990077783,45.6704064419395,42.3200599264538,2.24809214038649,12068,12564
-1,2,39,1.64,5,0.75,3,1.997,4.18819758128826,3.14141345858434,78.7310485839844,73.4726870352336,12.5279133488468,21.3426689348723,21.3507391904952,2.02910747497286,12175,12583
-1,2,39,1.64,5,0.75,3,5.925,7.18899564131743,3.36195548436198,74.123420715332,67.6264242858746,11.9457176206857,20.0834321975708,19.8864766871935,2.46239436727519,11958,12571
-1,2,39,1.64,5,0.75,3,9.74,10.4951682458017,2.75345381309541,65.4339828491211,60.1160016689119,9.31232521502289,22.0425836161563,21.3666160883045,2.92301361036675,11958,12548
-1,2,39,1.64,5,0.75,3,13.475,13.9285961516536,2.50072754824223,57.0093383789062,53.4442135248146,6.23503323728245,25.6882749858655,24.9102107991015,2.92136564582049,12128,12589
1,3,39,1.64,5,0.75,3,1.997,4.90142792787509,3.44977333052135,79.6272048950195,67.1212737846654,16.4894586065746,24.6474614394339,24.5553157022199,1.99194473177065,7501,7560
1,3,39,1.64,5,0.75,3,5.925,7.68703854600667,3.25544831093087,76.3978576660156,63.7527560840149,16.5552721245973,29.0707070200067,28.8755752378935,2.12758928971895,7545,7560
1,3,39,1.64,5,0.75,3,9.74,10.8303034897903,3.14534746042134,67.8996047973633,59.5410486419411,13.8315205789771,34.9148354781301,33.9988655667673,2.18838896808499,7539,7560
1,3,39,1.64,5,0.75,3,13.475,14.02064574581,2.57176294531865,58.9597320556641,56.1687973376486,8.1335261691678,41.123582739579,39.6005865414852,2.16274245779716,7478,7560
-1,3,39,1.64,5,0.75,3,1.997,4.89366265290226,3.34060767375096,78.8483123779297,67.1949608845432,14.9022228641323,21.8511978952508,21.6617639499503,2.05494672372693,7426,7560
-1,3,39,1.64,5,0.75,3,5.925,7.24127392057713,2.66416220171484,74.3089447021484,65.9294411213658,10.9956844069264,21.2022561525044,20.907954473414,2.29395636517978,7369,7560
-1,3,39,1.64,5,0.75,3,9.74,10.5651023906862,2.36094525705023,65.5979766845703,60.0287939874338,8.49171903844513,23.471236379523,23.0194285148671,2.57440691270389,7314,7560
-1,3,39,1.64,5,0.75,3,13.475,14.1163876260573,2.31126091908764,57.1402320861816,54.0732374919963,6.10541425417211,27.354606628418,26.8720146130621,2.77643228603117,7460,7560
1,2,39,1.31,7.9,0.75,3,1.997,4.22500970330207,3.12347820811059,76.6283798217773,73.0224814953563,12.9030338575003,25.4047217161759,24.9043601765617,1.97319843149869,5923,6048
1,2,39,1.31,7.9,0.75,3,5.925,6.93413915422139,2.88938725024375,72.5532302856445,69.2136247303662,12.7580954585482,31.6148681640625,30.2243286203218,2.06674964242423,5960,6048
1,2,39,1.31,7.9,0.75,3,9.74,10.3231675962691,2.75076011264908,63.7800788879395,61.909206872119,10.458796118072,38.9813588183859,36.6388541053701,2.38778056806116,5935,6048
1,2,39,1.31,7.9,0.75,3,13.475,13.76604199373,2.23622023403397,55.2328338623047,54.8507490881323,6.88503824204508,46.2806147699771,43.2722042812172,2.14494073699056,5881,6048
-1,2,39,1.31,7.9,0.75,3,1.997,4.62796919131037,4.52668016537031,76.5161819458008,71.45725156329,14.5922415196498,21.2492895540984,20.7707222191412,2.08774047582596,5910,6048
-1,2,39,1.31,7.9,0.75,3,5.925,7.21547885878707,3.09837033694259,72.4253616333008,66.9312436591011,12.9220664808044,19.844117662181,18.7172654613099,2.40568253076203,5757,6048
-1,2,39,1.31,7.9,0.75,3,9.74,10.4872985965958,3.03500301263832,64.0196075439453,60.3135796864384,9.07757501342959,21.7069609268852,20.2251389732913,2.81553721873499,5732,6048
-1,2,39,1.31,7.9,0.75,3,13.475,14.1036498705491,2.44935467121816,55.7582664489746,52.7727215561167,6.87992598680671,25.2824398538341,23.6944236347496,3.23598944752291,5822,6048
1,3,39,1.31,7.9,0.75,3,1.997,5.40529337871174,3.91538067589671,76.60595703125,62.5918609094416,18.4599988482583,24.7196427220884,24.4760959494663,1.96585792330483,3973,4032
1,3,39,1.31,7.9,0.75,3,5.925,8.25589438151078,4.25048433618618,72.5121078491211,59.4400416964828,18.4542526671878,29.2852876082711,28.8907939890746,2.20746179190975,3977,4032
1,3,39,1.31,7.9,0.75,3,9.74,11.1192290756073,3.33361958602583,63.8739166259766,54.499844693123,15.2832102898645,35.2290228138799,34.4083781685191,2.31922569054467,3995,4032
1,3,39,1.31,7.9,0.75,3,13.475,14.1629913596542,3.10461211318395,55.4384918212891,50.2178879781627,11.3027440021518,41.4895676322605,40.0958249365025,2.31842264709795,3987,4032
-1,3,39,1.31,7.9,0.75,3,1.997,5.00208866455508,3.377736846479,76.5282516479492,65.5029626211999,14.7999451851551,21.7836932306704,21.1762821377624,2.12481604943306,3897,4032
-1,3,39,1.31,7.9,0.75,3,5.925,7.59022784649801,3.00530423874613,72.4326095581055,63.4605874872035,13.507932543838,21.0217415353526,19.9617520624464,2.40092832389345,3862,4032
-1,3,39,1.31,7.9,0.75,3,9.74,10.7650037989418,2.6414933459674,64.0096893310547,58.5444664739124,9.70845915783424,23.21209849482,22.0020187708988,2.68718560859287,3863,4032
-1,3,39,1.31,7.9,0.75,3,13.475,14.2817168668166,2.86971113432567,55.7356758117676,52.5216855716972,7.8093635469702,27.037352271702,25.6094015163609,2.90639816058504,3937,4032
1,2,54,1,6,0.75,3,1.997,2.72659454952008,0.808965128353996,76.2247161865234,76.0153793167362,3.39674054917825,25.4373944600423,25.0246264804737,1.20713504792937,12086,12096
1,2,54,1,6,0.75,3,5.925,6.09831517609056,0.820854776331367,71.958122253418,72.1367497603033,3.25362506540027,31.7092116673787,30.3853728847496,1.2652039785706,12095,12096
1,2,54,1,6,0.75,3,9.74,9.84978454051692,0.980242730504261,63.1085510253906,63.4621041563755,3.30498235390481,39.121906153361,36.9521740792181,1.30054835412697,12093,12096
1,2,54,1,6,0.75,3,13.475,13.5624680357859,1.10903195601188,54.660717010498,55.0731376789877,2.07499150037307,46.4481917063395,43.8577005469144,1.34274996526816,12095,12096
